,LeagueId,SeasonId,RoundApiId
992,140,2022,140-2022-38
993,140,2023,140-2023-1
994,140,2023,140-2023-2
995,140,2023,140-2023-3
996,140,2023,140-2023-4
997,140,2023,140-2023-5
998,140,2023,140-2023-6
999,140,2023,140-2023-7
1000,140,2023,140-2023-8
1001,140,2023,140-2023-9
1002,140,2023,140-2023-10
1003,140,2023,140-2023-11
1004,140,2023,140-2023-12
1005,140,2023,140-2023-13
1006,140,2023,140-2023-14
1007,140,2023,140-2023-15
1008,140,2023,140-2023-16
1009,140,2023,140-2023-17
1010,140,2023,140-2023-18
1011,140,2023,140-2023-19
1012,140,2023,140-2023-20
1013,140,2023,140-2023-21
1014,140,2023,140-2023-22
1015,140,2023,140-2023-23
1016,140,2023,140-2023-24
1017,140,2023,140-2023-25
1018,140,2023,140-2023-26
1019,140,2023,140-2023-27
1020,140,2023,140-2023-28
1021,140,2023,140-2023-29
1022,140,2023,140-2023-30
1023,140,2023,140-2023-31
1024,140,2023,140-2023-32
1025,140,2023,140-2023-33
1026,140,2023,140-2023-34
1027,140,2023,140-2023-35
1028,140,2023,140-2023-36
1029,140,2023,140-2023-37
1030,140,2023,140-2023-38
1031,140,2024,140-2024-1
1032,140,2024,140-2024-2
1033,140,2024,140-2024-3
1034,140,2024,140-2024-4
1035,140,2024,140-2024-5
1036,140,2024,140-2024-7
1037,140,2024,140-2024-6
1038,140,2024,140-2024-8
1039,140,2024,140-2024-9
1040,140,2024,140-2024-10
1041,140,2024,140-2024-11
1042,140,2024,140-2024-12
1043,140,2024,140-2024-13
1044,140,2024,140-2024-14
1045,140,2024,140-2024-15
1046,140,2024,140-2024-19
1047,140,2024,140-2024-16
1048,140,2024,140-2024-17
1049,140,2024,140-2024-18
1050,140,2024,140-2024-20
1051,140,2024,140-2024-21
1052,140,2024,140-2024-22
1053,140,2024,140-2024-23
1054,140,2024,140-2024-24
1055,140,2024,140-2024-25
1056,140,2024,140-2024-26
1057,140,2024,140-2024-27
1058,140,2024,140-2024-28
1059,140,2024,140-2024-29
1060,140,2024,140-2024-30
1061,140,2024,140-2024-31
1062,140,2024,140-2024-32
1063,140,2024,140-2024-33
1064,140,2024,140-2024-34
1065,140,2024,140-2024-35
1066,140,2024,140-2024-36
1067,140,2024,140-2024-37
1068,140,2024,140-2024-38
1069,140,2025,140-2025-1
1070,140,2025,140-2025-2
1071,140,2025,140-2025-6
1072,140,2025,140-2025-3
1073,140,2025,140-2025-4
1074,140,2025,140-2025-5
1075,140,2025,140-2025-7
1076,140,2025,140-2025-8
1077,140,2025,140-2025-9
1078,140,2025,140-2025-10
1079,140,2025,140-2025-11
1080,140,2025,140-2025-12
1081,140,2025,140-2025-13
1082,140,2025,140-2025-14
1083,140,2025,140-2025-15
1084,140,2025,140-2025-16
1085,140,2025,140-2025-17
1086,140,2025,140-2025-18
1087,140,2025,140-2025-19
1088,140,2025,140-2025-20
1089,140,2025,140-2025-21
1090,140,2025,140-2025-22
1091,140,2025,140-2025-23
1092,140,2025,140-2025-24
1093,140,2025,140-2025-25
1094,140,2025,140-2025-26
1095,140,2025,140-2025-27
1096,140,2025,140-2025-28
1097,140,2025,140-2025-29
1098,140,2025,140-2025-30
1099,140,2025,140-2025-31
1100,140,2025,140-2025-32
1101,140,2025,140-2025-33
1102,140,2025,140-2025-34
1103,140,2025,140-2025-35
1104,140,2025,140-2025-36
1105,140,2025,140-2025-37
1106,140,2025,140-2025-38
1107,135,2016,135-2016-1
1108,135,2016,135-2016-2
1109,135,2016,135-2016-3
1110,135,2016,135-2016-4
1111,135,2016,135-2016-5
1112,135,2016,135-2016-6
1113,135,2016,135-2016-7
1114,135,2016,135-2016-8
1115,135,2016,135-2016-9
1116,135,2016,135-2016-10
1117,135,2016,135-2016-11
1118,135,2016,135-2016-12
1119,135,2016,135-2016-13
1120,135,2016,135-2016-14
1121,135,2016,135-2016-15
1122,135,2016,135-2016-16
1123,135,2016,135-2016-17
1124,135,2016,135-2016-18
1125,135,2016,135-2016-19
1126,135,2016,135-2016-20
1127,135,2016,135-2016-21
1128,135,2016,135-2016-22
1129,135,2016,135-2016-23
1130,135,2016,135-2016-24
1131,135,2016,135-2016-25
1132,135,2016,135-2016-26
1133,135,2016,135-2016-27
1134,135,2016,135-2016-28
1135,135,2016,135-2016-29
1136,135,2016,135-2016-30
1137,135,2016,135-2016-31
1138,135,2016,135-2016-32
1139,135,2016,135-2016-33
1140,135,2016,135-2016-34
1141,135,2016,135-2016-35
1142,135,2016,135-2016-36
1143,135,2016,135-2016-37
1144,135,2016,135-2016-38
1145,135,2017,135-2017-1
1146,135,2017,135-2017-2
1147,135,2017,135-2017-3
1148,135,2017,135-2017-4
1149,135,2017,135-2017-5
1150,135,2017,135-2017-6
1151,135,2017,135-2017-7
1152,135,2017,135-2017-8
1153,135,2017,135-2017-9
1154,135,2017,135-2017-10
1155,135,2017,135-2017-11
1156,135,2017,135-2017-12
1157,135,2017,135-2017-13
1158,135,2017,135-2017-14
1159,135,2017,135-2017-15
1160,135,2017,135-2017-16
1161,135,2017,135-2017-17
1162,135,2017,135-2017-18
1163,135,2017,135-2017-19
1164,135,2017,135-2017-20
1165,135,2017,135-2017-21
1166,135,2017,135-2017-22
1167,135,2017,135-2017-23
1168,135,2017,135-2017-24
1169,135,2017,135-2017-25
1170,135,2017,135-2017-26
1171,135,2017,135-2017-27
1172,135,2017,135-2017-28
1173,135,2017,135-2017-29
1174,135,2017,135-2017-30
1175,135,2017,135-2017-31
1176,135,2017,135-2017-32
1177,135,2017,135-2017-33
1178,135,2017,135-2017-34
1179,135,2017,135-2017-35
1180,135,2017,135-2017-36
1181,135,2017,135-2017-37
1182,135,2017,135-2017-38
1183,135,2018,135-2018-1
1184,135,2018,135-2018-2
1185,135,2018,135-2018-3
1186,135,2018,135-2018-4
1187,135,2018,135-2018-5
1188,135,2018,135-2018-6
1189,135,2018,135-2018-7
1190,135,2018,135-2018-8
1191,135,2018,135-2018-9
1192,135,2018,135-2018-10
1193,135,2018,135-2018-11
1194,135,2018,135-2018-12
1195,135,2018,135-2018-13
1196,135,2018,135-2018-14
1197,135,2018,135-2018-15
1198,135,2018,135-2018-16
1199,135,2018,135-2018-17
1200,135,2018,135-2018-18
1201,135,2018,135-2018-19
1202,135,2018,135-2018-20
1203,135,2018,135-2018-21
1204,135,2018,135-2018-22
1205,135,2018,135-2018-23
1206,135,2018,135-2018-24
1207,135,2018,135-2018-25
1208,135,2018,135-2018-26
1209,135,2018,135-2018-27
1210,135,2018,135-2018-28
1211,135,2018,135-2018-29
1212,135,2018,135-2018-30
1213,135,2018,135-2018-31
1214,135,2018,135-2018-32
1215,135,2018,135-2018-33
1216,135,2018,135-2018-34
1217,135,2018,135-2018-35
1218,135,2018,135-2018-36
1219,135,2018,135-2018-37
1220,135,2018,135-2018-38
1221,135,2019,135-2019-1
1222,135,2019,135-2019-2
1223,135,2019,135-2019-3
1224,135,2019,135-2019-4
1225,135,2019,135-2019-5
1226,135,2019,135-2019-6
1227,135,2019,135-2019-7
1228,135,2019,135-2019-8
1229,135,2019,135-2019-9
1230,135,2019,135-2019-10
1231,135,2019,135-2019-11
1232,135,2019,135-2019-12
1233,135,2019,135-2019-13
1234,135,2019,135-2019-14
1235,135,2019,135-2019-15
1236,135,2019,135-2019-16
1237,135,2019,135-2019-17
1238,135,2019,135-2019-18
1239,135,2019,135-2019-19
1240,135,2019,135-2019-20
1241,135,2019,135-2019-21
1242,135,2019,135-2019-22
1243,135,2019,135-2019-23
1244,135,2019,135-2019-24
1245,135,2019,135-2019-25
1246,135,2019,135-2019-26
1247,135,2019,135-2019-27
1248,135,2019,135-2019-28
1249,135,2019,135-2019-29
1250,135,2019,135-2019-30
1251,135,2019,135-2019-31
1252,135,2019,135-2019-32
1253,135,2019,135-2019-33
1254,135,2019,135-2019-34
1255,135,2019,135-2019-35
1256,135,2019,135-2019-36
1257,135,2019,135-2019-37
1258,135,2019,135-2019-38
1259,135,2020,135-2020-1
1260,135,2020,135-2020-2
1261,135,2020,135-2020-3
1262,135,2020,135-2020-4
1263,135,2020,135-2020-5
1264,135,2020,135-2020-6
1265,135,2020,135-2020-7
1266,135,2020,135-2020-8
1267,135,2020,135-2020-9
1268,135,2020,135-2020-10
1269,135,2020,135-2020-11
1270,135,2020,135-2020-12
1271,135,2020,135-2020-13
1272,135,2020,135-2020-14
1273,135,2020,135-2020-15
1274,135,2020,135-2020-16
1275,135,2020,135-2020-17
1276,135,2020,135-2020-18
1277,135,2020,135-2020-19
1278,135,2020,135-2020-20
1279,135,2020,135-2020-21
1280,135,2020,135-2020-22
1281,135,2020,135-2020-23
1282,135,2020,135-2020-24
1283,135,2020,135-2020-25
1284,135,2020,135-2020-26
1285,135,2020,135-2020-27
1286,135,2020,135-2020-28
1287,135,2020,135-2020-29
1288,135,2020,135-2020-30
1289,135,2020,135-2020-31
1290,135,2020,135-2020-32
1291,135,2020,135-2020-33
1292,135,2020,135-2020-34
1293,135,2020,135-2020-35
1294,135,2020,135-2020-36
1295,135,2020,135-2020-37
1296,135,2020,135-2020-38
1297,135,2021,135-2021-1
1298,135,2021,135-2021-2
1299,135,2021,135-2021-3
1300,135,2021,135-2021-4
1301,135,2021,135-2021-5
1302,135,2021,135-2021-6
1303,135,2021,135-2021-7
1304,135,2021,135-2021-8
1305,135,2021,135-2021-9
1306,135,2021,135-2021-10
1307,135,2021,135-2021-11
1308,135,2021,135-2021-12
1309,135,2021,135-2021-13
1310,135,2021,135-2021-14
1311,135,2021,135-2021-15
1312,135,2021,135-2021-16
1313,135,2021,135-2021-17
1314,135,2021,135-2021-18
1315,135,2021,135-2021-19
1316,135,2021,135-2021-20
1317,135,2021,135-2021-21
1318,135,2021,135-2021-22
1319,135,2021,135-2021-23
1320,135,2021,135-2021-24
1321,135,2021,135-2021-25
1322,135,2021,135-2021-26
1323,135,2021,135-2021-27
1324,135,2021,135-2021-28
1325,135,2021,135-2021-29
1326,135,2021,135-2021-30
1327,135,2021,135-2021-31
1328,135,2021,135-2021-32
1329,135,2021,135-2021-33
1330,135,2021,135-2021-34
1331,135,2021,135-2021-35
1332,135,2021,135-2021-36
1333,135,2021,135-2021-37
1334,135,2021,135-2021-38
1335,135,2022,135-2022-1
1336,135,2022,135-2022-2
1337,135,2022,135-2022-3
1338,135,2022,135-2022-4
1339,135,2022,135-2022-5
1340,135,2022,135-2022-6
1341,135,2022,135-2022-7
1342,135,2022,135-2022-8
1343,135,2022,135-2022-9
1344,135,2022,135-2022-10
1345,135,2022,135-2022-11
1346,135,2022,135-2022-12
1347,135,2022,135-2022-13
1348,135,2022,135-2022-14
1349,135,2022,135-2022-15
1350,135,2022,135-2022-16
1351,135,2022,135-2022-17
1352,135,2022,135-2022-18
1353,135,2022,135-2022-19
1354,135,2022,135-2022-20
1355,135,2022,135-2022-21
1356,135,2022,135-2022-22
1357,135,2022,135-2022-23
1358,135,2022,135-2022-24
1359,135,2022,135-2022-25
1360,135,2022,135-2022-26
1361,135,2022,135-2022-27
1362,135,2022,135-2022-28
1363,135,2022,135-2022-29
1364,135,2022,135-2022-30
1365,135,2022,135-2022-31
1366,135,2022,135-2022-32
1367,135,2022,135-2022-33
1368,135,2022,135-2022-34
1369,135,2022,135-2022-35
1370,135,2022,135-2022-36
1371,135,2022,135-2022-37
1372,135,2022,135-2022-38
1373,135,2022,135-2022--1
1374,135,2023,135-2023-1
1375,135,2023,135-2023-2
1376,135,2023,135-2023-3
1377,135,2023,135-2023-4
1378,135,2023,135-2023-5
1379,135,2023,135-2023-6
1380,135,2023,135-2023-7
1381,135,2023,135-2023-8
1382,135,2023,135-2023-9
1383,135,2023,135-2023-10
1384,135,2023,135-2023-11
1385,135,2023,135-2023-12
1386,135,2023,135-2023-13
1387,135,2023,135-2023-14
1388,135,2023,135-2023-15
1389,135,2023,135-2023-16
1390,135,2023,135-2023-17
1391,135,2023,135-2023-18
1392,135,2023,135-2023-19
1393,135,2023,135-2023-20
1394,135,2023,135-2023-21
1395,135,2023,135-2023-22
1396,135,2023,135-2023-23
1397,135,2023,135-2023-24
1398,135,2023,135-2023-25
1399,135,2023,135-2023-26
1400,135,2023,135-2023-27
1401,135,2023,135-2023-28
1402,135,2023,135-2023-29
1403,135,2023,135-2023-30
1404,135,2023,135-2023-31
1405,135,2023,135-2023-32
1406,135,2023,135-2023-33
1407,135,2023,135-2023-34
1408,135,2023,135-2023-35
1409,135,2023,135-2023-36
1410,135,2023,135-2023-37
1411,135,2023,135-2023-38
1412,135,2024,135-2024-1
1413,135,2024,135-2024-2
1414,135,2024,135-2024-3
1415,135,2024,135-2024-4
1416,135,2024,135-2024-5
1417,135,2024,135-2024-6
1418,135,2024,135-2024-7
1419,135,2024,135-2024-8
1420,135,2024,135-2024-9
1421,135,2024,135-2024-10
1422,135,2024,135-2024-11
1423,135,2024,135-2024-12
1424,135,2024,135-2024-13
1425,135,2024,135-2024-14
1426,135,2024,135-2024-15
1427,135,2024,135-2024-16
1428,135,2024,135-2024-17
1429,135,2024,135-2024-18
1430,135,2024,135-2024-19
1431,135,2024,135-2024-20
1432,135,2024,135-2024-21
1433,135,2024,135-2024-22
1434,135,2024,135-2024-23
1435,135,2024,135-2024-24
1436,135,2024,135-2024-25
1437,135,2024,135-2024-26
1438,135,2024,135-2024-27
1439,135,2024,135-2024-28
1440,135,2024,135-2024-29
1441,135,2024,135-2024-30
1442,135,2024,135-2024-31
1443,135,2024,135-2024-32
1444,135,2024,135-2024-33
1445,135,2024,135-2024-34
1446,135,2024,135-2024-35
1447,135,2024,135-2024-36
1448,135,2024,135-2024-37
1449,135,2024,135-2024-38
1450,135,2025,135-2025-1
1451,135,2025,135-2025-2
1452,135,2025,135-2025-3
1453,135,2025,135-2025-4
1454,135,2025,135-2025-5
1455,135,2025,135-2025-6
1456,135,2025,135-2025-7
1457,135,2025,135-2025-8
1458,135,2025,135-2025-9
1459,135,2025,135-2025-10
1460,135,2025,135-2025-11
1461,135,2025,135-2025-12
1462,135,2025,135-2025-13
1463,135,2025,135-2025-14
1464,135,2025,135-2025-15
1465,135,2025,135-2025-16
1466,135,2025,135-2025-17
1467,135,2025,135-2025-18
1468,135,2025,135-2025-19
1469,135,2025,135-2025-20
1470,135,2025,135-2025-21
1471,135,2025,135-2025-22
1472,135,2025,135-2025-23
1473,135,2025,135-2025-24
1474,135,2025,135-2025-25
1475,135,2025,135-2025-26
1476,135,2025,135-2025-27
1477,135,2025,135-2025-28
1478,135,2025,135-2025-29
1479,135,2025,135-2025-30
1480,135,2025,135-2025-31
1481,135,2025,135-2025-32
1482,135,2025,135-2025-33
1483,135,2025,135-2025-34
1484,135,2025,135-2025-35
1485,135,2025,135-2025-36
1486,135,2025,135-2025-37
1487,135,2025,135-2025-38
1488,61,2016,61-2016-1
1489,61,2016,61-2016-2
1490,61,2016,61-2016-3
1491,61,2016,61-2016-4
1492,61,2016,61-2016-5
1493,61,2016,61-2016-6
1494,61,2016,61-2016-7
1495,61,2016,61-2016-8
1496,61,2016,61-2016-9
1497,61,2016,61-2016-10
1498,61,2016,61-2016-11
1499,61,2016,61-2016-12
1500,61,2016,61-2016-13
1501,61,2016,61-2016-14
1502,61,2016,61-2016-15
1503,61,2016,61-2016-16
1504,61,2016,61-2016-17
1505,61,2016,61-2016-18
1506,61,2016,61-2016-19
1507,61,2016,61-2016-20
1508,61,2016,61-2016-21
1509,61,2016,61-2016-22
1510,61,2016,61-2016-23
1511,61,2016,61-2016-24
1512,61,2016,61-2016-25
1513,61,2016,61-2016-26
1514,61,2016,61-2016-27
1515,61,2016,61-2016-28
1516,61,2016,61-2016-29
1517,61,2016,61-2016-30
1518,61,2016,61-2016-31
1519,61,2016,61-2016-32
1520,61,2016,61-2016-33
1521,61,2016,61-2016-34
1522,61,2016,61-2016-35
1523,61,2016,61-2016-36
1524,61,2016,61-2016-37
1525,61,2016,61-2016-38
1526,61,2017,61-2017-1
1527,61,2017,61-2017-2
1528,61,2017,61-2017-3
1529,61,2017,61-2017-4
1530,61,2017,61-2017-5
1531,61,2017,61-2017-6
1532,61,2017,61-2017-7
1533,61,2017,61-2017-8
1534,61,2017,61-2017-9
1535,61,2017,61-2017-10
1536,61,2017,61-2017-11
1537,61,2017,61-2017-12
1538,61,2017,61-2017-13
1539,61,2017,61-2017-14
1540,61,2017,61-2017-15
1541,61,2017,61-2017-16
1542,61,2017,61-2017-17
1543,61,2017,61-2017-18
1544,61,2017,61-2017-19
1545,61,2017,61-2017-20
1546,61,2017,61-2017-21
1547,61,2017,61-2017-22
1548,61,2017,61-2017-23
1549,61,2017,61-2017-24
1550,61,2017,61-2017-25
1551,61,2017,61-2017-26
1552,61,2017,61-2017-27
1553,61,2017,61-2017-28
1554,61,2017,61-2017-29
1555,61,2017,61-2017-31
1556,61,2017,61-2017-30
1557,61,2017,61-2017-32
1558,61,2017,61-2017-33
1559,61,2017,61-2017-34
1560,61,2017,61-2017-35
1561,61,2017,61-2017-36
1562,61,2017,61-2017-37
1563,61,2017,61-2017-38
1564,61,2018,61-2018-1
1565,61,2018,61-2018-2
1566,61,2018,61-2018-3
1567,61,2018,61-2018-4
1568,61,2018,61-2018-5
1569,61,2018,61-2018-6
1570,61,2018,61-2018-7
1571,61,2018,61-2018-8
1572,61,2018,61-2018-9
1573,61,2018,61-2018-10
1574,61,2018,61-2018-11
1575,61,2018,61-2018-12
1576,61,2018,61-2018-13
1577,61,2018,61-2018-14
1578,61,2018,61-2018-15
1579,61,2018,61-2018-16
1580,61,2018,61-2018-17
1581,61,2018,61-2018-18
1582,61,2018,61-2018-19
1583,61,2018,61-2018-20
1584,61,2018,61-2018-21
1585,61,2018,61-2018-22
1586,61,2018,61-2018-23
1587,61,2018,61-2018-24
1588,61,2018,61-2018-25
1589,61,2018,61-2018-26
1590,61,2018,61-2018-27
1591,61,2018,61-2018-28
1592,61,2018,61-2018-29
1593,61,2018,61-2018-30
1594,61,2018,61-2018-31
1595,61,2018,61-2018-32
1596,61,2018,61-2018-33
1597,61,2018,61-2018-34
1598,61,2018,61-2018-35
1599,61,2018,61-2018-36
1600,61,2018,61-2018-37
1601,61,2018,61-2018-38
1602,61,2019,61-2019-29
1603,61,2019,61-2019-28
1604,61,2019,61-2019-30
1605,61,2019,61-2019-31
1606,61,2019,61-2019-32
1607,61,2019,61-2019-33
1608,61,2019,61-2019-34
1609,61,2019,61-2019-35
1610,61,2019,61-2019-36
1611,61,2019,61-2019-37
1612,61,2019,61-2019-38
1613,61,2019,61-2019-1
1614,61,2019,61-2019-2
1615,61,2019,61-2019-3
1616,61,2019,61-2019-4
1617,61,2019,61-2019-5
1618,61,2019,61-2019-6
1619,61,2019,61-2019-7
1620,61,2019,61-2019-8
1621,61,2019,61-2019-9
1622,61,2019,61-2019-10
1623,61,2019,61-2019-11
1624,61,2019,61-2019-12
1625,61,2019,61-2019-13
1626,61,2019,61-2019-14
1627,61,2019,61-2019-15
1628,61,2019,61-2019-16
1629,61,2019,61-2019-17
1630,61,2019,61-2019-18
1631,61,2019,61-2019-19
1632,61,2019,61-2019-20
1633,61,2019,61-2019-21
1634,61,2019,61-2019-22
1635,61,2019,61-2019-23
1636,61,2019,61-2019-24
1637,61,2019,61-2019-25
1638,61,2019,61-2019-26
1639,61,2019,61-2019-27
1640,61,2020,61-2020-1
1641,61,2020,61-2020-2
1642,61,2020,61-2020-3
1643,61,2020,61-2020-4
1644,61,2020,61-2020-5
1645,61,2020,61-2020-6
1646,61,2020,61-2020-7
1647,61,2020,61-2020-8
1648,61,2020,61-2020-9
1649,61,2020,61-2020-10
1650,61,2020,61-2020-11
1651,61,2020,61-2020-12
1652,61,2020,61-2020-13
1653,61,2020,61-2020-14
1654,61,2020,61-2020-15
1655,61,2020,61-2020-16
1656,61,2020,61-2020-17
1657,61,2020,61-2020-18
1658,61,2020,61-2020-19
1659,61,2020,61-2020-20
1660,61,2020,61-2020-21
1661,61,2020,61-2020-22
1662,61,2020,61-2020-23
1663,61,2020,61-2020-24
1664,61,2020,61-2020-25
1665,61,2020,61-2020-26
1666,61,2020,61-2020-27
1667,61,2020,61-2020-28
1668,61,2020,61-2020-29
1669,61,2020,61-2020-30
1670,61,2020,61-2020-31
1671,61,2020,61-2020-32
1672,61,2020,61-2020-33
1673,61,2020,61-2020-34
1674,61,2020,61-2020-35
1675,61,2020,61-2020-36
1676,61,2020,61-2020-37
1677,61,2020,61-2020-38
1678,61,2020,61-2020--1
1679,61,2021,61-2021-1
1680,61,2021,61-2021-2
1681,61,2021,61-2021-3
1682,61,2021,61-2021-4
1683,61,2021,61-2021-5
1684,61,2021,61-2021-6
1685,61,2021,61-2021-7
1686,61,2021,61-2021-8
1687,61,2021,61-2021-9
1688,61,2021,61-2021-10
1689,61,2021,61-2021-11
1690,61,2021,61-2021-12
1691,61,2021,61-2021-13
1692,61,2021,61-2021-14
1693,61,2021,61-2021-15
1694,61,2021,61-2021-16
1695,61,2021,61-2021-17
1696,61,2021,61-2021-18
1697,61,2021,61-2021-19
1698,61,2021,61-2021-20
1699,61,2021,61-2021-21
1700,61,2021,61-2021-22
1701,61,2021,61-2021-23
1702,61,2021,61-2021-24
1703,61,2021,61-2021-25
1704,61,2021,61-2021-26
1705,61,2021,61-2021-27
1706,61,2021,61-2021-28
1707,61,2021,61-2021-29
1708,61,2021,61-2021-30
1709,61,2021,61-2021-31
1710,61,2021,61-2021-32
1711,61,2021,61-2021-33
1712,61,2021,61-2021-34
1713,61,2021,61-2021-35
1714,61,2021,61-2021-36
1715,61,2021,61-2021-37
1716,61,2021,61-2021-38
1717,61,2021,61-2021--1
1718,61,2022,61-2022-1
1719,61,2022,61-2022-2
1720,61,2022,61-2022-3
1721,61,2022,61-2022-4
1722,61,2022,61-2022-5
1723,61,2022,61-2022-6
1724,61,2022,61-2022-7
1725,61,2022,61-2022-8
1726,61,2022,61-2022-9
1727,61,2022,61-2022-10
1728,61,2022,61-2022-11
1729,61,2022,61-2022-12
1730,61,2022,61-2022-13
1731,61,2022,61-2022-14
1732,61,2022,61-2022-15
1733,61,2022,61-2022-16
1734,61,2022,61-2022-17
1735,61,2022,61-2022-18
1736,61,2022,61-2022-19
1737,61,2022,61-2022-20
1738,61,2022,61-2022-21
1739,61,2022,61-2022-22
1740,61,2022,61-2022-23
1741,61,2022,61-2022-24
1742,61,2022,61-2022-25
1743,61,2022,61-2022-26
1744,61,2022,61-2022-27
1745,61,2022,61-2022-28
1746,61,2022,61-2022-29
1747,61,2022,61-2022-30
1748,61,2022,61-2022-31
1749,61,2022,61-2022-32
1750,61,2022,61-2022-33
1751,61,2022,61-2022-34
1752,61,2022,61-2022-35
1753,61,2022,61-2022-36
1754,61,2022,61-2022-37
1755,61,2022,61-2022-38
1756,61,2023,61-2023-1
1757,61,2023,61-2023-2
1758,61,2023,61-2023-3
1759,61,2023,61-2023-4
1760,61,2023,61-2023-5
1761,61,2023,61-2023-6
1762,61,2023,61-2023-7
1763,61,2023,61-2023-8
1764,61,2023,61-2023-9
1765,61,2023,61-2023-10
1766,61,2023,61-2023-11
1767,61,2023,61-2023-12
1768,61,2023,61-2023-13
1769,61,2023,61-2023-14
1770,61,2023,61-2023-15
1771,61,2023,61-2023-16
1772,61,2023,61-2023-17
1773,61,2023,61-2023-18
1774,61,2023,61-2023-19
1775,61,2023,61-2023-20
1776,61,2023,61-2023-21
1777,61,2023,61-2023-22
1778,61,2023,61-2023-23
1779,61,2023,61-2023-24
1780,61,2023,61-2023-25
1781,61,2023,61-2023-26
1782,61,2023,61-2023-27
1783,61,2023,61-2023-28
1784,61,2023,61-2023-29
1785,61,2023,61-2023-30
1786,61,2023,61-2023-31
1787,61,2023,61-2023-32
1788,61,2023,61-2023-33
1789,61,2023,61-2023-34
1790,61,2023,61-2023--1
1791,61,2024,61-2024-1
1792,61,2024,61-2024-2
1793,61,2024,61-2024-3
1794,61,2024,61-2024-4
1795,61,2024,61-2024-5
1796,61,2024,61-2024-6
1797,61,2024,61-2024-7
1798,61,2024,61-2024-8
1799,61,2024,61-2024-9
1800,61,2024,61-2024-10
1801,61,2024,61-2024-11
1802,61,2024,61-2024-12
1803,61,2024,61-2024-13
1804,61,2024,61-2024-14
1805,61,2024,61-2024-15
1806,61,2024,61-2024-16
1807,61,2024,61-2024-17
1808,61,2024,61-2024-18
1809,61,2024,61-2024-19
1810,61,2024,61-2024-20
1811,61,2024,61-2024-21
1812,61,2024,61-2024-22
1813,61,2024,61-2024-23
1814,61,2024,61-2024-24
1815,61,2024,61-2024-25
1816,61,2024,61-2024-26
1817,61,2024,61-2024-27
1818,61,2024,61-2024-28
1819,61,2024,61-2024-29
1820,61,2024,61-2024-30
1821,61,2024,61-2024-31
1822,61,2024,61-2024-32
1823,61,2024,61-2024-33
1824,61,2024,61-2024-34
1825,61,2024,61-2024--1
1826,61,2025,61-2025-1
1827,61,2025,61-2025-2
1828,61,2025,61-2025-3
1829,61,2025,61-2025-4
1830,61,2025,61-2025-5
1831,61,2025,61-2025-6
1832,61,2025,61-2025-7
1833,61,2025,61-2025-8
1834,61,2025,61-2025-9
1835,61,2025,61-2025-10
1836,61,2025,61-2025-11
1837,61,2025,61-2025-12
1838,61,2025,61-2025-13
1839,61,2025,61-2025-14
1840,61,2025,61-2025-15
1841,61,2025,61-2025-16
1842,61,2025,61-2025-17
1843,61,2025,61-2025-18
1844,61,2025,61-2025-19
1845,61,2025,61-2025-20
1846,61,2025,61-2025-21
1847,61,2025,61-2025-22
1848,61,2025,61-2025-23
1849,61,2025,61-2025-24
1850,61,2025,61-2025-25
1851,61,2025,61-2025-26
1852,61,2025,61-2025-27
1853,61,2025,61-2025-28
1854,61,2025,61-2025-29
1855,61,2025,61-2025-30
1856,61,2025,61-2025-31
1857,61,2025,61-2025-32
1858,61,2025,61-2025-33
1859,61,2025,61-2025-34
1860,88,2016,88-2016-1
1861,88,2016,88-2016-2
1862,88,2016,88-2016-3
1863,88,2016,88-2016-4
1864,88,2016,88-2016-5
1865,88,2016,88-2016-6
1866,88,2016,88-2016-7
1867,88,2016,88-2016-8
1868,88,2016,88-2016-9
1869,88,2016,88-2016-10
1870,88,2016,88-2016-11
1871,88,2016,88-2016-12
1872,88,2016,88-2016-13
1873,88,2016,88-2016-14
1874,88,2016,88-2016-15
1875,88,2016,88-2016-16
1876,88,2016,88-2016-17
1877,88,2016,88-2016-18
1878,88,2016,88-2016-19
1879,88,2016,88-2016-20
1880,88,2016,88-2016-21
1881,88,2016,88-2016-22
1882,88,2016,88-2016-23
1883,88,2016,88-2016-24
1884,88,2016,88-2016-25
1885,88,2016,88-2016-26
1886,88,2016,88-2016-27
1887,88,2016,88-2016-28
1888,88,2016,88-2016-29
1889,88,2016,88-2016-30
1890,88,2016,88-2016-31
1891,88,2016,88-2016-32
1892,88,2016,88-2016-33
1893,88,2016,88-2016-34
1894,88,2016,88-2016--1
1895,88,2017,88-2017-1
1896,88,2017,88-2017-2
1897,88,2017,88-2017-3
1898,88,2017,88-2017-4
1899,88,2017,88-2017-5
1900,88,2017,88-2017-6
1901,88,2017,88-2017-7
1902,88,2017,88-2017-8
1903,88,2017,88-2017-9
1904,88,2017,88-2017-10
1905,88,2017,88-2017-11
1906,88,2017,88-2017-12
1907,88,2017,88-2017-13
1908,88,2017,88-2017-14
1909,88,2017,88-2017-15
1910,88,2017,88-2017-16
1911,88,2017,88-2017-17
1912,88,2017,88-2017-18
1913,88,2017,88-2017-19
1914,88,2017,88-2017-20
1915,88,2017,88-2017-21
1916,88,2017,88-2017-22
1917,88,2017,88-2017-23
1918,88,2017,88-2017-24
1919,88,2017,88-2017-25
1920,88,2017,88-2017-26
1921,88,2017,88-2017-27
1922,88,2017,88-2017-28
1923,88,2017,88-2017-29
