Id,LeagueApiId,SeasonApiId,RoundApiId,HomeTeamId,AwayTeamId,DateUtc,StatusShort,HomeScore,AwayScore
212272,94,2019,94-2019-18,212,762,2020-01-28 20:15:00,FT,2,1
212273,94,2019,94-2019-18,215,217,2020-01-29 20:15:00,FT,1,2
212284,94,2019,94-2019-19,211,221,2020-01-31 19:00:00,FT,3,2
212281,94,2019,94-2019-19,226,242,2020-01-31 21:15:00,FT,2,2
212289,94,2019,94-2019-19,216,218,2020-02-01 15:30:00,FT,0,1
212285,94,2019,94-2019-19,219,212,2020-02-01 18:00:00,FT,0,4
212283,94,2019,94-2019-19,214,220,2020-02-02 15:00:00,FT,1,2
212286,94,2019,94-2019-19,762,215,2020-02-02 15:00:00,FT,1,5
212288,94,2019,94-2019-19,217,228,2020-02-02 17:30:00,FT,1,0
212282,94,2019,94-2019-19,227,234,2020-02-02 17:30:00,FT,2,1
212287,94,2019,94-2019-19,222,224,2020-02-02 20:00:00,FT,2,0
212295,94,2019,94-2019-20,234,222,2020-02-07 20:30:00,FT,0,1
212297,94,2019,94-2019-20,221,227,2020-02-08 15:30:00,FT,0,2
212294,94,2019,94-2019-20,242,224,2020-02-08 15:30:00,FT,0,7
212290,94,2019,94-2019-20,217,762,2020-02-08 18:00:00,FT,2,2
212291,94,2019,94-2019-20,212,211,2020-02-08 20:30:00,FT,3,2
212298,94,2019,94-2019-20,215,219,2020-02-09 15:00:00,FT,1,1
212292,94,2019,94-2019-20,218,214,2020-02-09 15:00:00,FT,0,0
212293,94,2019,94-2019-20,228,216,2020-02-09 17:30:00,FT,2,1
212296,94,2019,94-2019-20,220,226,2020-02-09 20:00:00,FT,0,4
212299,94,2019,94-2019-21,219,762,2020-02-14 20:30:00,FT,1,2
212302,94,2019,94-2019-21,216,215,2020-02-15 15:30:00,FT,1,1
212305,94,2019,94-2019-21,227,218,2020-02-15 15:30:00,FT,1,0
212304,94,2019,94-2019-21,211,217,2020-02-15 18:00:00,FT,0,1
212307,94,2019,94-2019-21,226,228,2020-02-15 20:30:00,FT,1,1
212300,94,2019,94-2019-21,214,234,2020-02-16 15:00:00,FT,3,0
212301,94,2019,94-2019-21,222,221,2020-02-16 15:00:00,FT,1,2
212306,94,2019,94-2019-21,224,212,2020-02-16 17:30:00,FT,1,2
212303,94,2019,94-2019-21,242,220,2020-02-16 20:00:00,FT,1,1
212313,94,2019,94-2019-22,220,224,2020-02-21 20:30:00,FT,0,2
212311,94,2019,94-2019-22,218,226,2020-02-22 18:00:00,FT,1,2
212314,94,2019,94-2019-22,221,214,2020-02-22 20:30:00,FT,1,0
212310,94,2019,94-2019-22,215,227,2020-02-23 15:00:00,FT,2,1
212308,94,2019,94-2019-22,234,242,2020-02-23 15:00:00,FT,2,1
212309,94,2019,94-2019-22,228,222,2020-02-23 17:30:00,FT,2,0
212315,94,2019,94-2019-22,217,219,2020-02-23 20:00:00,FT,3,1
212316,94,2019,94-2019-22,212,216,2020-02-23 20:30:00,FT,1,0
212312,94,2019,94-2019-22,762,211,2020-02-24 19:30:00,FT,0,1
212325,94,2019,94-2019-23,216,219,2020-02-28 20:30:00,FT,0,0
212319,94,2019,94-2019-23,226,221,2020-02-29 18:00:00,FT,0,0
212317,94,2019,94-2019-23,222,762,2020-02-29 20:30:00,FT,0,1
212318,94,2019,94-2019-23,220,234,2020-03-01 15:00:00,FT,1,3
212320,94,2019,94-2019-23,214,217,2020-03-01 17:30:00,FT,1,2
212324,94,2019,94-2019-23,224,218,2020-03-01 20:00:00,FT,2,0
212323,94,2019,94-2019-23,227,212,2020-03-02 19:30:00,FT,0,2
212322,94,2019,94-2019-23,211,215,2020-03-02 20:45:00,FT,1,1
212321,94,2019,94-2019-23,242,228,2020-03-03 20:00:00,FT,3,1
212333,94,2019,94-2019-24,217,216,2020-03-06 20:30:00,FT,3,1
212329,94,2019,94-2019-24,218,222,2020-03-07 15:30:00,FT,1,1
212328,94,2019,94-2019-24,219,211,2020-03-07 18:00:00,FT,1,1
212334,94,2019,94-2019-24,212,226,2020-03-07 20:30:00,FT,1,1
212330,94,2019,94-2019-24,215,214,2020-03-08 15:00:00,FT,2,0
212326,94,2019,94-2019-24,221,242,2020-03-08 15:00:00,FT,0,0
212331,94,2019,94-2019-24,762,227,2020-03-08 17:00:00,FT,1,1
212327,94,2019,94-2019-24,228,220,2020-03-08 17:30:00,FT,2,0
212332,94,2019,94-2019-24,234,224,2020-03-08 20:00:00,FT,1,2
212335,94,2019,94-2019-25,216,762,2020-06-03 18:00:00,FT,1,0
212338,94,2019,94-2019-25,242,212,2020-06-03 20:15:00,FT,2,1
212343,94,2019,94-2019-25,214,219,2020-06-04 17:00:00,FT,1,1
212340,94,2019,94-2019-25,211,218,2020-06-04 18:15:00,FT,0,0
212342,94,2019,94-2019-25,224,228,2020-06-04 20:15:00,FT,2,2
212337,94,2019,94-2019-25,227,217,2020-06-05 18:00:00,FT,3,2
212339,94,2019,94-2019-25,220,221,2020-06-05 20:15:00,FT,0,2
212341,94,2019,94-2019-25,222,215,2020-06-06 20:15:00,FT,0,1
212336,94,2019,94-2019-25,226,234,2020-06-07 20:00:00,FT,2,3
212344,94,2019,94-2019-26,762,242,2020-06-09 20:00:00,FT,1,3
212349,94,2019,94-2019-26,219,227,2020-06-10 16:00:00,FT,2,2
212347,94,2019,94-2019-26,216,211,2020-06-10 18:15:00,FT,2,2
212350,94,2019,94-2019-26,212,214,2020-06-10 20:30:00,FT,1,0
212351,94,2019,94-2019-26,221,224,2020-06-11 18:00:00,FT,1,1
212346,94,2019,94-2019-26,218,220,2020-06-11 20:15:00,FT,2,0
212352,94,2019,94-2019-26,215,226,2020-06-12 18:00:00,FT,0,1
212345,94,2019,94-2019-26,228,234,2020-06-12 20:15:00,FT,1,0
212348,94,2019,94-2019-26,217,222,2020-06-13 20:00:00,FT,0,1
212353,94,2019,94-2019-27,214,762,2020-06-15 18:00:00,FT,2,1
212359,94,2019,94-2019-27,227,216,2020-06-16 18:00:00,FT,1,1
212357,94,2019,94-2019-27,220,212,2020-06-16 20:15:00,FT,0,0
212356,94,2019,94-2019-27,234,221,2020-06-17 18:00:00,FT,2,1
212354,94,2019,94-2019-27,226,211,2020-06-17 20:15:00,FT,1,2
212358,94,2019,94-2019-27,222,219,2020-06-18 18:00:00,FT,3,1
212361,94,2019,94-2019-27,228,218,2020-06-18 20:15:00,FT,2,0
212360,94,2019,94-2019-27,224,215,2020-06-19 18:00:00,FT,1,1
212355,94,2019,94-2019-27,242,217,2020-06-19 20:15:00,FT,0,0
212367,94,2019,94-2019-28,762,220,2020-06-21 20:00:00,FT,3,0
212365,94,2019,94-2019-28,216,214,2020-06-22 20:00:00,FT,3,2
212366,94,2019,94-2019-28,219,226,2020-06-23 18:00:00,FT,1,2
212369,94,2019,94-2019-28,211,227,2020-06-23 18:15:00,FT,3,4
212364,94,2019,94-2019-28,212,222,2020-06-23 20:15:00,FT,4,0
212363,94,2019,94-2019-28,218,234,2020-06-24 18:00:00,FT,1,3
212362,94,2019,94-2019-28,215,242,2020-06-24 20:15:00,FT,1,1
212370,94,2019,94-2019-28,217,224,2020-06-25 20:00:00,FT,3,2
212368,94,2019,94-2019-28,221,228,2020-06-26 18:15:00,FT,1,3
212378,94,2019,94-2019-29,222,227,2020-06-28 20:00:00,FT,1,0
212376,94,2019,94-2019-29,220,215,2020-06-29 16:00:00,FT,0,1
212372,94,2019,94-2019-29,214,211,2020-06-29 17:00:00,FT,2,0
212375,94,2019,94-2019-29,234,212,2020-06-29 20:15:00,FT,0,1
212374,94,2019,94-2019-29,242,216,2020-06-30 16:00:00,FT,0,1
212379,94,2019,94-2019-29,224,219,2020-06-30 18:15:00,FT,2,0
212373,94,2019,94-2019-29,226,217,2020-06-30 20:30:00,FT,4,3
212377,94,2019,94-2019-29,221,218,2020-07-01 18:00:00,FT,1,1
212371,94,2019,94-2019-29,228,762,2020-07-01 20:15:00,FT,2,1
212387,94,2019,94-2019-30,227,214,2020-07-03 18:15:00,FT,0,1
212381,94,2019,94-2019-30,219,234,2020-07-04 16:00:00,FT,2,3
212384,94,2019,94-2019-30,216,224,2020-07-04 18:15:00,FT,0,1
212386,94,2019,94-2019-30,211,222,2020-07-04 20:15:00,FT,3,1
212382,94,2019,94-2019-30,217,220,2020-07-04 20:30:00,FT,4,0
212385,94,2019,94-2019-30,762,226,2020-07-05 16:00:00,FT,1,0
212380,94,2019,94-2019-30,218,242,2020-07-05 18:15:00,FT,0,1
212383,94,2019,94-2019-30,212,221,2020-07-05 20:30:00,FT,5,0
212388,94,2019,94-2019-30,215,228,2020-07-06 20:00:00,FT,0,0
212397,94,2019,94-2019-31,222,214,2020-07-08 18:00:00,FT,0,1
212395,94,2019,94-2019-31,220,219,2020-07-08 20:15:00,FT,1,0
212392,94,2019,94-2019-31,226,216,2020-07-09 16:00:00,FT,2,1
212391,94,2019,94-2019-31,218,212,2020-07-09 18:15:00,FT,1,3
212393,94,2019,94-2019-31,242,211,2020-07-09 20:30:00,FT,1,1
212389,94,2019,94-2019-31,224,762,2020-07-10 16:00:00,FT,1,2
212390,94,2019,94-2019-31,228,227,2020-07-10 18:15:00,FT,1,0
212394,94,2019,94-2019-31,234,217,2020-07-10 20:30:00,FT,1,5
212396,94,2019,94-2019-31,221,215,2020-07-11 18:15:00,FT,0,1
212405,94,2019,94-2019-32,214,226,2020-07-13 18:00:00,FT,0,0
212398,94,2019,94-2019-32,219,242,2020-07-13 20:15:00,FT,1,2
212400,94,2019,94-2019-32,227,220,2020-07-14 16:00:00,FT,3,0
212402,94,2019,94-2019-32,216,222,2020-07-14 18:15:00,FT,2,1
212404,94,2019,94-2019-32,211,224,2020-07-14 20:30:00,FT,2,0
212403,94,2019,94-2019-32,762,218,2020-07-14 20:30:00,FT,3,2
212399,94,2019,94-2019-32,215,234,2020-07-15 16:00:00,FT,1,1
212401,94,2019,94-2019-32,217,221,2020-07-15 18:15:00,FT,1,1
212406,94,2019,94-2019-32,212,228,2020-07-15 20:30:00,FT,2,0
212409,94,2019,94-2019-33,226,227,2020-07-18 18:00:00,FT,2,2
212412,94,2019,94-2019-33,242,222,2020-07-18 20:15:00,FT,2,2
212407,94,2019,94-2019-33,221,762,2020-07-19 18:00:00,FT,1,0
212415,94,2019,94-2019-33,224,214,2020-07-19 20:15:00,FT,1,0
212413,94,2019,94-2019-33,234,216,2020-07-20 16:00:00,FT,2,1
212408,94,2019,94-2019-33,218,217,2020-07-20 18:15:00,FT,1,0
212410,94,2019,94-2019-33,212,215,2020-07-20 20:15:00,FT,6,1
212411,94,2019,94-2019-33,228,219,2020-07-21 18:00:00,FT,0,0
212414,94,2019,94-2019-33,220,211,2020-07-21 20:15:00,FT,0,4
212423,94,2019,94-2019-34,227,224,2020-07-24 18:00:00,FT,2,2
212419,94,2019,94-2019-34,762,234,2020-07-24 20:15:00,FT,3,3
212416,94,2019,94-2019-34,214,242,2020-07-25 18:00:00,FT,3,3
212421,94,2019,94-2019-34,222,226,2020-07-25 18:00:00,FT,0,2
212420,94,2019,94-2019-34,211,228,2020-07-25 20:15:00,FT,2,1
212422,94,2019,94-2019-34,217,212,2020-07-25 20:15:00,FT,2,1
212424,94,2019,94-2019-34,215,218,2020-07-26 18:30:00,FT,1,2
212417,94,2019,94-2019-34,216,220,2020-07-26 18:30:00,FT,2,0
212418,94,2019,94-2019-34,219,221,2020-07-26 18:30:00,FT,2,0
601021,94,2020,94-2020-1,242,211,2020-09-18 18:00:00,FT,1,5
601024,94,2020,94-2020-1,224,221,2020-09-18 20:15:00,FT,0,1
601022,94,2020,94-2020-1,225,222,2020-09-19 15:00:00,FT,3,3
601026,94,2020,94-2020-1,212,217,2020-09-19 20:00:00,FT,3,1
601023,94,2020,94-2020-1,227,214,2020-09-20 15:00:00,FT,2,0
601025,94,2020,94-2020-1,215,231,2020-09-20 17:30:00,FT,2,0
601029,94,2020,94-2020-1,218,226,2020-09-20 20:00:00,FT,1,1
601027,94,2020,94-2020-1,216,234,2020-09-21 18:45:00,FT,1,1
601035,94,2020,94-2020-2,217,227,2020-09-25 19:30:00,FT,0,1
601036,94,2020,94-2020-2,214,218,2020-09-26 14:30:00,FT,2,1
601033,94,2020,94-2020-2,211,215,2020-09-26 17:30:00,FT,2,0
601034,94,2020,94-2020-2,222,212,2020-09-26 20:00:00,FT,0,5
601037,94,2020,94-2020-2,231,225,2020-09-27 14:30:00,FT,0,1
601030,94,2020,94-2020-2,762,216,2020-09-27 15:00:00,FT,1,0
601031,94,2020,94-2020-2,234,228,2020-09-27 17:30:00,FT,0,2
601038,94,2020,94-2020-2,226,224,2020-09-27 20:00:00,FT,0,0
601032,94,2020,94-2020-2,221,242,2020-09-28 18:45:00,FT,1,2
601044,94,2020,94-2020-3,215,222,2020-10-02 18:00:00,FT,1,1
601043,94,2020,94-2020-3,224,234,2020-10-02 20:15:00,FT,1,0
601042,94,2020,94-2020-3,227,762,2020-10-03 15:00:00,FT,0,0
601045,94,2020,94-2020-3,212,214,2020-10-03 17:30:00,FT,2,3
601047,94,2020,94-2020-3,218,217,2020-10-03 20:00:00,FT,0,4
601040,94,2020,94-2020-3,225,221,2020-10-04 14:30:00,FT,0,0
601041,94,2020,94-2020-3,211,231,2020-10-04 17:30:00,FT,3,2
601039,94,2020,94-2020-3,242,226,2020-10-04 17:30:00,FT,1,1
601046,94,2020,94-2020-3,216,228,2020-10-04 20:00:00,FT,0,2
601053,94,2020,94-2020-4,214,216,2020-10-17 14:30:00,FT,1,2
601048,94,2020,94-2020-4,762,218,2020-10-17 14:30:00,FT,1,1
601052,94,2020,94-2020-4,217,225,2020-10-17 17:00:00,FT,2,1
601056,94,2020,94-2020-4,228,212,2020-10-17 19:30:00,FT,2,2
601050,94,2020,94-2020-4,221,215,2020-10-18 14:00:00,FT,0,0
601049,94,2020,94-2020-4,234,227,2020-10-18 14:00:00,FT,2,1
601054,94,2020,94-2020-4,231,242,2020-10-18 16:30:00,FT,3,3
601055,94,2020,94-2020-4,226,211,2020-10-18 19:00:00,FT,0,3
601051,94,2020,94-2020-4,222,224,2020-10-19 19:15:00,FT,0,1
601065,94,2020,94-2020-5,218,216,2020-10-23 19:30:00,FT,1,0
601058,94,2020,94-2020-5,225,234,2020-10-24 14:30:00,FT,1,1
601060,94,2020,94-2020-5,227,228,2020-10-24 17:00:00,FT,1,2
601063,94,2020,94-2020-5,212,762,2020-10-24 19:30:00,FT,1,0
601062,94,2020,94-2020-5,215,214,2020-10-25 15:00:00,FT,2,1
601064,94,2020,94-2020-5,231,226,2020-10-25 15:00:00,FT,0,1
601057,94,2020,94-2020-5,242,222,2020-10-25 17:30:00,FT,2,2
601061,94,2020,94-2020-5,224,217,2020-10-25 20:00:00,FT,0,1
601059,94,2020,94-2020-5,211,221,2020-10-26 20:15:00,FT,2,0
601028,94,2020,94-2020-1,228,762,2020-10-28 21:45:00,FT,3,1
601067,94,2020,94-2020-6,234,212,2020-10-30 20:30:00,FT,3,2
601068,94,2020,94-2020-6,221,231,2020-10-31 15:30:00,FT,1,1
601072,94,2020,94-2020-6,226,215,2020-10-31 18:00:00,FT,2,0
601071,94,2020,94-2020-6,214,225,2020-10-31 20:30:00,FT,0,0
601073,94,2020,94-2020-6,216,227,2020-11-01 15:00:00,FT,1,2
601066,94,2020,94-2020-6,762,224,2020-11-01 17:30:00,FT,1,2
601074,94,2020,94-2020-6,228,218,2020-11-01 20:00:00,FT,4,0
601070,94,2020,94-2020-6,217,242,2020-11-02 18:45:00,FT,1,0
601069,94,2020,94-2020-6,222,211,2020-11-02 21:00:00,FT,3,0
601077,94,2020,94-2020-7,221,226,2020-11-06 20:30:00,FT,0,0
601083,94,2020,94-2020-7,218,227,2020-11-07 15:00:00,FT,2,0
601075,94,2020,94-2020-7,242,214,2020-11-07 18:00:00,FT,2,1
601079,94,2020,94-2020-7,224,228,2020-11-07 20:30:00,FT,0,4
601076,94,2020,94-2020-7,225,762,2020-11-08 15:00:00,FT,2,1
601082,94,2020,94-2020-7,231,222,2020-11-08 15:00:00,FT,3,1
601081,94,2020,94-2020-7,212,216,2020-11-08 17:30:00,FT,3,1
601078,94,2020,94-2020-7,211,217,2020-11-08 20:00:00,FT,2,3
601085,94,2020,94-2020-8,234,242,2020-11-27 19:00:00,FT,2,0
601092,94,2020,94-2020-8,218,224,2020-11-27 21:00:00,FT,0,2
601088,94,2020,94-2020-8,227,212,2020-11-28 18:00:00,FT,0,1
601091,94,2020,94-2020-8,228,215,2020-11-28 20:30:00,FT,2,1
601090,94,2020,94-2020-8,216,225,2020-11-29 15:00:00,FT,1,0
601084,94,2020,94-2020-8,762,226,2020-11-29 15:00:00,FT,2,0
601086,94,2020,94-2020-8,222,221,2020-11-29 17:30:00,FT,0,0
601087,94,2020,94-2020-8,217,231,2020-11-29 20:00:00,FT,1,0
601089,94,2020,94-2020-8,214,211,2020-11-30 19:00:00,FT,1,2
601080,94,2020,94-2020-7,215,234,2020-12-01 21:45:00,FT,0,1
601098,94,2020,94-2020-9,215,762,2020-12-05 15:30:00,FT,1,1
601097,94,2020,94-2020-9,224,216,2020-12-05 15:30:00,FT,1,0
601093,94,2020,94-2020-9,242,228,2020-12-05 18:00:00,FT,2,2
601099,94,2020,94-2020-9,212,218,2020-12-05 20:30:00,FT,4,3
601094,94,2020,94-2020-9,225,227,2020-12-06 15:00:00,FT,1,3
601101,94,2020,94-2020-9,226,222,2020-12-06 17:30:00,FT,0,0
601096,94,2020,94-2020-9,211,234,2020-12-06 20:00:00,FT,2,1
601095,94,2020,94-2020-9,221,217,2020-12-06 20:00:00,FT,2,1
601100,94,2020,94-2020-9,231,214,2020-12-07 20:15:00,FT,2,1
601108,94,2020,94-2020-10,216,242,2020-12-18 20:30:00,FT,0,0
601106,94,2020,94-2020-10,214,221,2020-12-19 15:00:00,FT,1,0
601110,94,2020,94-2020-10,218,215,2020-12-19 18:00:00,FT,0,0
601109,94,2020,94-2020-10,228,231,2020-12-19 20:30:00,FT,1,0
601103,94,2020,94-2020-10,234,222,2020-12-20 15:00:00,FT,1,1
601102,94,2020,94-2020-10,762,211,2020-12-20 17:30:00,FT,0,2
601107,94,2020,94-2020-10,212,225,2020-12-20 20:00:00,FT,2,0
601105,94,2020,94-2020-10,227,224,2020-12-21 20:15:00,FT,0,4
601104,94,2020,94-2020-10,217,226,2020-12-22 20:15:00,FT,3,0
601112,94,2020,94-2020-11,225,218,2020-12-27 15:00:00,FT,2,0
601111,94,2020,94-2020-11,242,762,2020-12-27 15:00:00,FT,0,1
601118,94,2020,94-2020-11,231,234,2020-12-27 17:30:00,FT,1,1
601113,94,2020,94-2020-11,221,228,2020-12-27 20:00:00,FT,1,2
601119,94,2020,94-2020-11,226,214,2020-12-28 18:45:00,FT,1,3
601115,94,2020,94-2020-11,222,217,2020-12-28 21:00:00,FT,1,4
601114,94,2020,94-2020-11,211,216,2020-12-29 18:00:00,FT,2,1
601117,94,2020,94-2020-11,215,227,2020-12-29 18:45:00,FT,1,0
601116,94,2020,94-2020-11,224,212,2020-12-29 21:00:00,FT,2,3
601127,94,2020,94-2020-12,228,217,2021-01-02 18:00:00,FT,2,0
601128,94,2020,94-2020-12,218,242,2021-01-03 13:00:00,FT,1,0
601124,94,2020,94-2020-12,214,222,2021-01-03 15:00:00,FT,0,0
601121,94,2020,94-2020-12,234,226,2021-01-03 19:00:00,FT,2,0
601125,94,2020,94-2020-12,212,215,2021-01-03 21:00:00,FT,3,0
601122,94,2020,94-2020-12,227,211,2021-01-04 17:00:00,FT,1,1
601120,94,2020,94-2020-12,762,221,2021-01-04 19:00:00,FT,0,0
601126,94,2020,94-2020-12,216,231,2021-01-04 21:15:00,FT,2,0
601134,94,2020,94-2020-13,217,214,2021-01-07 21:00:00,FT,2,1
601130,94,2020,94-2020-13,225,228,2021-01-08 18:00:00,FT,0,2
601132,94,2020,94-2020-13,211,218,2021-01-08 19:00:00,FT,2,0
601137,94,2020,94-2020-13,226,216,2021-01-08 19:00:00,FT,3,0
601129,94,2020,94-2020-13,242,212,2021-01-08 21:00:00,FT,1,4
601135,94,2020,94-2020-13,215,224,2021-01-09 17:00:00,FT,2,2
601133,94,2020,94-2020-13,222,227,2021-01-09 20:30:00,FT,1,1
601136,94,2020,94-2020-13,231,762,2021-01-10 15:00:00,FT,3,1
601131,94,2020,94-2020-13,221,234,2021-01-10 20:00:00,FT,0,2
601145,94,2020,94-2020-14,228,226,2021-01-15 18:30:00,FT,1,1
601143,94,2020,94-2020-14,212,211,2021-01-15 21:00:00,FT,1,1
601139,94,2020,94-2020-14,234,217,2021-01-16 15:30:00,FT,2,0
601146,94,2020,94-2020-14,218,222,2021-01-16 20:30:00,FT,3,1
601140,94,2020,94-2020-14,225,215,2021-01-17 15:00:00,FT,0,1
601141,94,2020,94-2020-14,227,242,2021-01-17 17:30:00,FT,1,2
601138,94,2020,94-2020-14,762,214,2021-01-17 20:00:00,FT,0,1
601144,94,2020,94-2020-14,216,221,2021-01-18 20:15:00,FT,1,0
601123,94,2020,94-2020-12,224,225,2021-01-21 20:15:00,FT,3,1
601152,94,2020,94-2020-15,214,234,2021-01-24 15:00:00,FT,0,3
601153,94,2020,94-2020-15,215,216,2021-01-24 17:30:00,FT,2,2
601147,94,2020,94-2020-15,242,224,2021-01-24 20:15:00,FT,0,1
601148,94,2020,94-2020-15,221,218,2021-01-25 14:30:00,FT,2,0
601155,94,2020,94-2020-15,226,227,2021-01-25 16:30:00,FT,1,2
601149,94,2020,94-2020-15,211,225,2021-01-25 17:00:00,FT,1,1
601154,94,2020,94-2020-15,231,212,2021-01-25 20:15:00,FT,0,1
601151,94,2020,94-2020-15,217,762,2021-01-26 19:45:00,FT,1,0
601150,94,2020,94-2020-15,222,228,2021-01-26 21:15:00,FT,0,2
601157,94,2020,94-2020-16,225,242,2021-01-30 15:30:00,FT,2,1
601164,94,2020,94-2020-16,218,231,2021-01-30 18:00:00,FT,2,0
601162,94,2020,94-2020-16,216,222,2021-01-30 20:30:00,FT,1,2
601159,94,2020,94-2020-16,224,214,2021-01-31 15:00:00,FT,1,0
601158,94,2020,94-2020-16,227,221,2021-02-01 17:00:00,FT,2,0
601161,94,2020,94-2020-16,212,226,2021-02-01 19:00:00,FT,2,0
601160,94,2020,94-2020-16,215,217,2021-02-01 19:45:00,FT,0,4
601163,94,2020,94-2020-16,228,211,2021-02-01 21:30:00,FT,1,0
601156,94,2020,94-2020-16,762,234,2021-02-02 20:15:00,FT,1,2
601172,94,2020,94-2020-17,231,227,2021-02-04 15:00:00,FT,1,1
601167,94,2020,94-2020-17,221,212,2021-02-04 19:00:00,FT,0,0
601170,94,2020,94-2020-17,217,216,2021-02-04 21:00:00,FT,2,1
601165,94,2020,94-2020-17,242,215,2021-02-04 21:30:00,FT,0,2
601173,94,2020,94-2020-17,226,225,2021-02-05 17:00:00,FT,0,0
601168,94,2020,94-2020-17,211,224,2021-02-05 19:00:00,FT,0,0
601171,94,2020,94-2020-17,214,228,2021-02-05 19:00:00,FT,0,2
601169,94,2020,94-2020-17,222,762,2021-02-05 21:00:00,FT,1,2
601166,94,2020,94-2020-17,234,218,2021-02-05 21:00:00,FT,2,1
601179,94,2020,94-2020-18,217,212,2021-02-07 20:45:00,FT,2,2
601178,94,2020,94-2020-18,231,215,2021-02-08 17:00:00,FT,1,2
601174,94,2020,94-2020-18,211,242,2021-02-08 19:00:00,FT,2,0
601176,94,2020,94-2020-18,214,227,2021-02-08 19:00:00,FT,1,2
601177,94,2020,94-2020-18,221,224,2021-02-08 21:00:00,FT,1,1
601180,94,2020,94-2020-18,234,216,2021-02-09 15:00:00,FT,0,0
601182,94,2020,94-2020-18,226,218,2021-02-09 17:00:00,FT,2,1
601175,94,2020,94-2020-18,222,225,2021-02-09 19:00:00,FT,0,1
601181,94,2020,94-2020-18,762,228,2021-02-09 21:00:00,FT,1,2
601185,94,2020,94-2020-19,242,221,2021-02-12 20:30:00,FT,0,0
601190,94,2020,94-2020-19,225,231,2021-02-13 15:30:00,FT,2,3
601191,94,2020,94-2020-19,224,226,2021-02-13 18:00:00,FT,1,3
601187,94,2020,94-2020-19,212,222,2021-02-13 20:30:00,FT,2,2
601183,94,2020,94-2020-19,216,762,2021-02-14 15:00:00,FT,4,1
601188,94,2020,94-2020-19,227,217,2021-02-14 17:30:00,FT,0,1
601186,94,2020,94-2020-19,215,211,2021-02-14 20:15:00,FT,1,1
601184,94,2020,94-2020-19,228,234,2021-02-15 20:15:00,FT,2,0
601189,94,2020,94-2020-19,218,214,2021-02-16 17:45:00,FT,2,1
601142,94,2020,94-2020-14,224,231,2021-02-17 21:45:00,FT,2,2
601197,94,2020,94-2020-20,222,215,2021-02-19 20:30:00,FT,1,0
601193,94,2020,94-2020-20,221,225,2021-02-20 15:30:00,FT,2,1
601195,94,2020,94-2020-20,762,227,2021-02-20 17:30:00,FT,1,0
601199,94,2020,94-2020-20,228,216,2021-02-20 20:30:00,FT,2,0
601192,94,2020,94-2020-20,226,242,2021-02-21 15:00:00,FT,0,1
601196,94,2020,94-2020-20,234,224,2021-02-21 15:00:00,FT,2,1
601200,94,2020,94-2020-20,217,218,2021-02-21 18:00:00,FT,4,2
601194,94,2020,94-2020-20,231,211,2021-02-21 20:15:00,FT,0,0
601198,94,2020,94-2020-20,214,212,2021-02-22 19:00:00,FT,1,2
601204,94,2020,94-2020-21,224,222,2021-02-26 20:30:00,FT,2,1
601207,94,2020,94-2020-21,242,231,2021-02-27 15:30:00,FT,0,0
601202,94,2020,94-2020-21,227,234,2021-02-27 18:00:00,FT,3,0
601209,94,2020,94-2020-21,212,228,2021-02-27 20:30:00,FT,0,0
601206,94,2020,94-2020-21,216,214,2021-02-28 15:00:00,FT,0,0
601201,94,2020,94-2020-21,218,762,2021-02-28 17:30:00,FT,1,0
601205,94,2020,94-2020-21,225,217,2021-02-28 20:00:00,FT,1,2
601208,94,2020,94-2020-21,211,226,2021-03-01 19:00:00,FT,2,0
601203,94,2020,94-2020-21,215,221,2021-03-01 20:15:00,FT,2,2
601211,94,2020,94-2020-22,234,225,2021-03-05 18:30:00,FT,2,1
601213,94,2020,94-2020-22,228,227,2021-03-05 20:45:00,FT,2,1
601218,94,2020,94-2020-22,216,218,2021-03-06 15:30:00,FT,3,0
601216,94,2020,94-2020-22,762,212,2021-03-06 18:00:00,FT,0,2
601210,94,2020,94-2020-22,222,242,2021-03-06 20:30:00,FT,3,0
601215,94,2020,94-2020-22,214,215,2021-03-07 17:30:00,FT,0,2
601217,94,2020,94-2020-22,226,231,2021-03-07 20:00:00,FT,2,0
601212,94,2020,94-2020-22,221,211,2021-03-08 20:15:00,FT,0,3
601214,94,2020,94-2020-22,217,224,2021-03-09 21:45:00,FT,3,0
601224,94,2020,94-2020-23,225,214,2021-03-12 20:30:00,FT,1,2
601221,94,2020,94-2020-23,231,221,2021-03-13 15:30:00,FT,0,1
601222,94,2020,94-2020-23,211,222,2021-03-13 18:00:00,FT,2,0
601226,94,2020,94-2020-23,227,216,2021-03-13 18:00:00,FT,2,0
601227,94,2020,94-2020-23,218,228,2021-03-13 20:30:00,FT,0,1
601225,94,2020,94-2020-23,215,226,2021-03-14 15:00:00,FT,1,1
601219,94,2020,94-2020-23,224,762,2021-03-14 17:30:00,FT,2,4
601220,94,2020,94-2020-23,212,234,2021-03-14 20:00:00,FT,2,0
601223,94,2020,94-2020-23,242,217,2021-03-15 20:15:00,FT,2,2
601229,94,2020,94-2020-24,762,225,2021-03-19 20:30:00,FT,2,0
601236,94,2020,94-2020-24,227,218,2021-03-20 15:30:00,FT,1,1
601233,94,2020,94-2020-24,234,215,2021-03-20 15:30:00,FT,3,0
601234,94,2020,94-2020-24,216,212,2021-03-20 18:00:00,FT,1,2
